,chipid,month
7433,db225d92,8
7434,db43ebe6,0
7435,db52656d,9
7436,db5390ac,8
7437,db5796bb,9
7438,db58b18a,7
7439,db5a2a93,8
7440,db5baaa0,9
7441,db5c079d,8
7442,db67ed5e,9
7443,db6f1729,9
7444,db77f794,0
7445,db8ba50c,10
7446,db8e036b,9
7447,db9dabe1,8
7448,db9eebbb,9
7449,dba50c51,9
7450,dba665da,9
7451,dba900c5,8
7452,dbab1be8,9
7453,dbba33ea,8
7454,dbbb8b65,9
7455,dbbc0550,8
7456,dbc008d8,9
7457,dbc0c606,9
7458,dbd5d68b,8
7459,dbdf5c83,5
7460,dbe72632,9
7461,dbe9a663,8
7462,dbed9769,8
7463,dc031753,6
7464,dc03843d,9
7465,dc0a9e29,1
7466,dc15d2cf,8
7467,dc1e86e8,8
7468,dc2a83ad,8
7469,dc2b47dc,11
7470,dc2facbe,8
7471,dc36e8ae,9
7472,dc3a7b24,8
7473,dc452c26,8
7474,dc4daa81,10
7475,dc52d1ff,8
7476,dc568ef6,8
7477,dc5d2276,8
7478,dc65c754,8
7479,dc681585,9
7480,dc6d2fe3,10
7481,dc7410db,8
7482,dc7de173,8
7483,dc8dc18d,10
7484,dc8ddfd5,10
7485,dc8efb60,10
7486,dc91ea38,9
7487,dc977620,8
7488,dc994928,9
7489,dc9c7f00,8
7490,dca259c6,1
7491,dca512ea,1
7492,dca64da9,10
7493,dca772ba,8
7494,dca93a19,10
7495,dcab280f,8
7496,dcab58c3,10
7497,dcabb83d,9
7498,dcc0bb08,8
7499,dcc37273,10
7500,dccd5208,8
7501,dcce2a2a,8
7502,dcd628b3,9
7503,dcd798ec,10
7504,dcdc1c2b,4
7505,dcdd148c,8
7506,dce769ad,8
7507,dcf1ba16,7
7508,dcf40fbf,9
7509,dcf9e0d8,8
7510,dcfb6072,8
7511,dd07db7b,8
7512,dd2c8fd4,8
7513,dd3331b6,8
7514,dd52979c,8
7515,dd58f1cb,8
7516,dd6bbcb8,8
7517,dd6cbe3a,9
7518,dd81bc49,8
7519,dd86519a,8
7520,dd912be3,2
7521,ddaa6dd1,8
7522,ddb7648b,8
7523,ddc53aab,7
7524,ddd3017c,9
7525,ddd887f5,9
7526,dde7115b,8
7527,dde827dc,9
7528,dde85ba7,8
7529,ddeda37f,8
7530,ddeeb21e,8
7531,de06369a,8
7532,de0bab60,8
7533,de0c760c,8
7534,de0d6581,8
7535,de1cf671,8
7536,de1dc388,8
7537,de24ce28,8
7538,de283bde,5
7539,de3415dd,4
7540,de384c81,8
7541,de4a69a3,9
7542,de57361e,9
7543,de5d431a,8
7544,de6873c4,8
7545,de81ee23,8
7546,de8232c2,9
7547,de870bc8,9
7548,de872c79,9
7549,de87c5f3,9
7550,de89c8ec,9
7551,de8bc7a8,9
7552,de8dcb04,9
7553,de9a47fe,8
7554,de9f0bcb,8
7555,dea3bcd4,9
7556,dea87953,9
7557,deb2e257,5
7558,deba073b,9
7559,debb275a,4
7560,debf6bc8,8
7561,debf8e41,8
7562,debfd0a7,8
7563,dec181c5,9
7564,decc7372,8
7565,ded0e635,9
7566,ded3f115,9
7567,dedac5d9,8
7568,dedfb910,10
7569,deed9e7d,8
7570,deeeff4f,11
7571,def93469,8
7572,deffa522,8
7573,df090ba3,4
7574,df0a0bde,9
7575,df0e3bc3,8
7576,df118a9b,8
7577,df1d4289,8
7578,df1e7434,8
7579,df1fdd30,10
7580,df20f158,8
7581,df2222c6,8
7582,df2be3b3,9
7583,df37e87f,7
7584,df3d3d4a,10
7585,df441841,8
7586,df5ea698,8
7587,df607edd,9
7588,df6569b8,11
7589,df6c5f22,10
7590,df73640d,9
7591,df7576aa,9
7592,df8ab57e,8
7593,df941bfb,7
7594,df991d22,1
7595,df9dfc70,8
7596,dfa150fb,8
7597,dfa93e09,8
7598,dfbf8aca,11
7599,dfc46834,8
7600,dfd3ae49,8
7601,dfe67f77,8
7602,dfef7fab,9
7603,dff30b15,8
7604,dffc3296,8
7605,dffe7b1a,8
7606,e0075687,9
7607,e008de0b,8
7608,e0141b8f,9
7609,e0169c56,8
7610,e0169f74,8
7611,e01a9e73,8
7612,e01eabcf,8
7613,e02075d9,9
7614,e0273065,8
7615,e02848ab,8
7616,e029bd7f,8
7617,e02bc68f,9
7618,e02d131e,2
7619,e0483ea4,8
7620,e04a012a,8
7621,e04eea2a,9
7622,e04f970e,6
7623,e053e1fb,8
7624,e066b748,1
7625,e07d7f82,8
7626,e085b51b,9
7627,e0974dec,8
7628,e0a366c7,9
7629,e0af476c,8
7630,e0b64e47,10
7631,e0bb3f65,8
7632,e0bf044f,7
7633,e0cea34a,8
7634,e0d23761,0
7635,e0d53f53,7
7636,e0d8f069,9
7637,e0ea6500,9
7638,e0f68092,8
7639,e102d0a0,9
7640,e1194ae0,9
7641,e11d7995,9
7642,e12ca5bd,8
7643,e132c893,10
7644,e133b25b,9
7645,e142cb83,8
7646,e149e6f0,8
7647,e15606b7,8
7648,e15f73a7,9
7649,e16873d4,8
7650,e169f0d4,8
7651,e16ac34d,9
7652,e16fbc4e,9
7653,e1760f26,8
7654,e176b9b9,9
7655,e17d0e26,8
7656,e18b0d04,8
7657,e18f1892,9
7658,e19081d2,9
7659,e19e9f58,8
7660,e1b05cd4,8
7661,e1b4ff3d,8
7662,e1b76979,9
7663,e1b8d706,8
7664,e1c4439a,0
7665,e1c64f62,9
7666,e1d356a1,8
7667,e1d8bd56,8
7668,e1da530d,8
7669,e1e3272e,8
7670,e1e617d2,8
7671,e1e8daaf,8
7672,e1eda4e6,8
7673,e1f1a5ae,8
7674,e204593e,4
7675,e21146ca,8
7676,e21338d9,8
7677,e21368c4,10
7678,e21f1951,8
7679,e23ad4d7,8
7680,e241cdbb,8
7681,e2486dee,8
7682,e252ae31,9
7683,e252c18f,8
7684,e253ed6c,2
7685,e254e9ba,8
7686,e25b2de7,9
7687,e263f98e,11
7688,e26685ae,7
7689,e266d647,4
7690,e279b18c,2
7691,e27f28be,8
7692,e280b5a9,9
7693,e287667f,9
7694,e295ae10,8
7695,e29cb259,9
7696,e29d3a7b,8
7697,e29d520f,8
7698,e2ad9894,0
7699,e2b11814,8
7700,e2c14b82,8
7701,e2cf2d7a,8
7702,e2d56a10,8
7703,e2d5e055,8
7704,e2e41d0d,8
7705,e2f4203c,10
7706,e2fa35bb,9
7707,e30e1d25,9
7708,e310a416,8
7709,e31b7aec,8
7710,e3278f3e,8
7711,e32e8c0b,8
7712,e33a913f,8
7713,e340b22a,8
7714,e355796b,8
7715,e35964f5,8
7716,e35eb1ae,10
7717,e36dfdf8,8
7718,e36f0ec0,10
7719,e36fa02c,9
7720,e3720456,11
7721,e37e501a,9
7722,e37f2403,9
7723,e37fc744,8
7724,e3816cd7,10
7725,e38bf941,8
7726,e38e362a,8
7727,e3906078,8
7728,e3a3dba4,8
7729,e3a9aef0,8
7730,e3b332d0,8
7731,e3bd1266,9
7732,e3bd6027,8
7733,e3bdf947,8
7734,e3bf5d3d,10
7735,e3c79b29,8
7736,e3cb7a58,9
7737,e3ceefb3,9
7738,e3d23fef,9
7739,e3d96dda,9
7740,e3db0f9a,10
7741,e3ecb136,8
7742,e3f58a07,2
7743,e3fafb5c,8
7744,e3fd0650,0
7745,e3ffa213,4
7746,e4095681,9
7747,e409783c,9
7748,e40c47ad,8
7749,e41d2ded,8
7750,e422754b,8
7751,e424580f,9
7752,e432659c,8
7753,e4401c59,9
7754,e448078c,9
7755,e44bc1a1,8
7756,e455e130,8
7757,e45ca97e,9
7758,e45f56a1,8
7759,e462c395,11
7760,e4693b50,8
7761,e469b173,8
7762,e4884e59,8
7763,e4910847,8
7764,e4a457fa,10
7765,e4a86959,8
7766,e4aae82c,9
7767,e4ae915c,7
7768,e4c04511,8
7769,e4c1f1e9,8
7770,e4c24c81,10
7771,e4cd505a,8
7772,e4cdf41b,8
7773,e4d81bcb,11
7774,e4dfbd40,0
7775,e4e7145b,8
7776,e4f1747b,8
7777,e4f683a7,8
7778,e4f9104d,6
7779,e4fa68e1,8
7780,e4faff6d,8
7781,e50e7eff,8
7782,e50f0a5c,9
7783,e51147f9,9
7784,e51a836c,11
7785,e52adc9f,9
7786,e52bc753,8
7787,e532a92d,0
7788,e5347ecb,8
7789,e536bdf4,8
7790,e53801a9,8
7791,e540c7c6,7
7792,e542bfa7,8
7793,e5443df0,10
7794,e54acd9d,8
7795,e54ece78,8
7796,e575b001,8
7797,e58744df,8
7798,e587db99,8
7799,e5883804,0
7800,e5a747e4,9
7801,e5af1cbb,8
7802,e5b219e5,8
7803,e5ba9244,8
7804,e5c5755e,8
7805,e5cb5edb,8
7806,e5d8a616,9
7807,e5e4ea5a,9
7808,e5e6db34,8
7809,e5ebb44d,8
7810,e5f4f6dd,9
7811,e6062ed2,8
7812,e6195fb9,10
7813,e61b3437,9
7814,e61d23b5,9
7815,e61ea4ab,8
7816,e622c974,8
7817,e625ddc8,8
7818,e6325e89,9
7819,e64367f7,0
7820,e64aa469,8
7821,e651a5e0,8
7822,e66b7c08,8
7823,e673bfab,9
7824,e675915b,1
7825,e67647a1,9
7826,e67fdafc,8
7827,e686c3cc,8
7828,e69a9ea5,8
7829,e69fe3d8,8
7830,e6a04c4a,7
7831,e6a89094,9
7832,e6b16917,8
7833,e6bb55ee,8
7834,e6c3498d,8
7835,e6c8bdd2,9
7836,e6d173c7,9
7837,e6d431fc,7
7838,e6d477d4,2
7839,e6d52e99,8
7840,e6ddaf54,8
7841,e6f21c39,9
7842,e6f48bb2,10
7843,e7077935,8
7844,e70da633,9
7845,e719e298,7
7846,e721658c,8
7847,e72b7243,8
7848,e7325413,8
7849,e7374f01,8
7850,e73cc850,10
7851,e7535960,8
7852,e75bf92a,8
7853,e75c5651,10
7854,e75df901,7
7855,e7645df0,7
7856,e76aade6,9
7857,e776c93d,8
7858,e7871d47,9
7859,e7882ddc,8
7860,e78ce0af,9
7861,e79c7126,8
7862,e7a14809,8
7863,e7a2e2fe,8
7864,e7a32175,8
7865,e7a79165,9
7866,e7b339f6,10
7867,e7b74bb0,9
7868,e7ba91d1,9
7869,e7bad74e,11
7870,e7bfd172,8
7871,e7cb1429,8
7872,e7d32c58,10
7873,e7d78b62,8
7874,e7e7b215,9
7875,e7e83ae5,7
7876,e80fb9cc,8
7877,e816bfa1,8
7878,e824e855,10
7879,e82df6a3,0
7880,e82fd76b,9
7881,e830cecd,8
7882,e832918b,8
7883,e8341b66,8
7884,e837616a,9
7885,e83aedca,9
7886,e8425996,5
7887,e8425b71,8
7888,e847acf9,9
7889,e847d5dc,11
7890,e84d8369,9
7891,e84ea23c,9
7892,e84f6c93,9
7893,e84faa4c,8
7894,e853e0f3,8
7895,e8554baf,8
7896,e85ee306,8
7897,e85f584c,8
7898,e8616ad8,9
7899,e86654af,9
7900,e86f22cc,9
7901,e877e239,10
7902,e87847de,9
7903,e87fc260,8
7904,e8a4d236,11
7905,e8ab54e7,4
7906,e8ac2313,0
7907,e8bd126c,8
7908,e8c6c093,8
7909,e8d44a57,9
7910,e8d90800,8
7911,e8db6e0c,9
7912,e8f2bb65,8
7913,e8f38e32,8
7914,e8f88b6b,8
7915,e907db32,8
7916,e90c4152,9
7917,e9138905,8
7918,e9188b1f,8
7919,e919d917,9
7920,e935c106,8
7921,e94d00f5,9
7922,e95183a3,9
7923,e9543f4e,9
7924,e96ffb44,9
7925,e980e171,8
7926,e9865bbd,9
7927,e98df0c5,8
7928,e9a88106,8
7929,e9aa9af8,9
7930,e9b42f7e,10
7931,e9b7f97f,8
7932,e9b82f20,9
7933,e9c2cbd3,9
7934,e9d2a8a0,9
7935,e9d2b233,8
7936,e9dcc4a7,8
7937,e9e2a24f,9
7938,e9e44943,8
7939,e9ec178e,9
7940,e9f6c446,9
7941,e9fe415a,8
7942,ea00ad86,8
7943,ea097500,8
7944,ea0e2625,9
7945,ea10032a,11
7946,ea2604de,8
7947,ea292079,8
7948,ea33ade6,8
7949,ea3e1805,8
7950,ea44f41d,8
7951,ea4a9c0a,0
7952,ea507704,8
7953,ea567179,11
7954,ea580a6e,8
7955,ea76ef54,8
7956,ea79fa40,9
7957,ea7fc38d,8
7958,ea84614d,8
7959,ea97d895,7
7960,ea9c076a,8
7961,eaa60980,8
7962,eaa7ead4,8
7963,eaa8325b,8
7964,eaab556a,6
7965,eaae97ba,9
7966,eab15da2,8
7967,eab7fc70,9
7968,eac13051,8
7969,eac2a4ae,9
7970,eac5bebc,9
7971,eac80007,7
7972,ead45b64,9
7973,eadc5657,8
7974,eae1dca2,8
7975,eae5b770,9
7976,eae95f62,8
7977,eaeda605,9
7978,eaee13e7,9
7979,eaf7fd62,9
7980,eafaf1cb,8
7981,eb018224,1
7982,eb049662,8
7983,eb2572b7,1
7984,eb2786b3,8
7985,eb2bf098,8
7986,eb308707,8
7987,eb4914d9,8
7988,eb491e9f,9
7989,eb4f944d,8
7990,eb51fd4d,0
7991,eb54a0c2,8
7992,eb5f18f6,9
7993,eb67d553,9
7994,eb6ffc4e,8
7995,eb757e25,1
7996,eb766a55,8
7997,eb820135,8
7998,eb940da6,8
7999,ebac9596,8
8000,ebae21a6,8
8001,ebb661c8,9
8002,ebc4955c,8
8003,ebca776d,7
8004,ebcf30b0,9
8005,ebddcc4f,9
8006,ebe34a7f,9
8007,ebe84737,1
8008,ebe8814a,8
8009,ebeb1c02,9
8010,ebfa8b82,8
8011,ebff202d,8
8012,ec0171af,10
8013,ec019b46,8
8014,ec10f068,8
8015,ec15d5cd,9
8016,ec1f5511,8
8017,ec2c78e6,8
8018,ec313c8d,9
8019,ec3140ec,9
8020,ec31a809,9
8021,ec40aca0,9
8022,ec555861,8
8023,ec6004df,8
8024,ec73a932,9
8025,ec76f4be,8
8026,ec77783e,9
8027,ec77c829,9
8028,ec9352c0,8
8029,eca88e4b,9
8030,ecb7a5fd,10
8031,ecba1a1d,8
8032,ecc10a7c,9
8033,ecc20a65,9
8034,eccaec21,7
8035,ecccd961,8
8036,eccdb6a3,8
8037,ecce62ba,8
8038,ece27562,9
8039,ece399e7,8
8040,ecea0f57,9
8041,ecf4ce9d,0
8042,ed08f055,9
8043,ed10e52f,8
8044,ed16995e,8
8045,ed1f3e49,9
8046,ed1f6163,4
8047,ed239f92,8
8048,ed265123,9
8049,ed28aa61,9
8050,ed2aa387,8
8051,ed2f7a7c,8
8052,ed3fcba5,9
8053,ed504813,4
8054,ed536da9,8
8055,ed541e52,9
8056,ed5ff212,8
8057,ed77f3f3,8
8058,ed77f51b,11
8059,ed7c8d8d,6
8060,ed7cbc30,10
8061,ed838f7e,9
8062,ed84be75,0
8063,ed8c8de0,8
8064,ed8e0ce6,4
8065,ed90c19b,8
8066,ed970ac7,9
8067,ed979057,9
8068,eda19645,8
8069,eda60660,8
8070,edaa8e83,9
8071,edaf19de,9
8072,edb3407e,7
8073,edb8698a,8
8074,edc8fd24,8
8075,edd6a68a,8
8076,edd8f827,8
8077,ede2b4a2,8
8078,ede91d39,9
8079,edf496e6,9
8080,ee00c4b2,8
8081,ee0783ca,8
8082,ee080356,8
8083,ee0e1ddd,7
8084,ee157191,9
8085,ee172e59,9
8086,ee1bcc89,8
8087,ee1fdff6,9
8088,ee25c912,8
8089,ee2da27a,7
8090,ee3be0be,11
8091,ee4dbe3f,8
8092,ee563159,8
8093,ee631687,10
8094,ee66db14,10
8095,ee7514d1,9
8096,ee832015,8
8097,ee90407b,8
8098,ee98e98b,7
8099,eeae5c59,10
8100,eeb02f3f,8
8101,eeb08c0b,8
8102,eeb14fd0,8
8103,eeb5652c,8
8104,eeb7f0e3,8
8105,eeb8ef44,7
8106,eebbfcbe,9
8107,eec2b006,8
8108,eecc8f1d,8
8109,eecfe9eb,10
8110,eee3ce3a,8
8111,eee5583b,9
8112,eee9a66a,0
8113,eef2145a,9
8114,eefcca11,8
8115,ef00825c,9
8116,ef0401c2,8
8117,ef06cf10,9
8118,ef1245aa,8
8119,ef167fe5,8
8120,ef183f2d,7
8121,ef1dbabe,9
8122,ef4545bf,8
8123,ef4962b2,9
8124,ef4c9aaf,9
8125,ef4e10ce,11
8126,ef506254,9
8127,ef522d32,9
8128,ef535970,8
8129,ef578500,9
8130,ef683082,0
8131,ef699037,8
8132,ef728e85,9
8133,ef7ae9ae,9
8134,ef7b7ccb,9
8135,ef7ec1d9,8
8136,ef95747a,8
8137,ef957a4d,8
8138,efae77ea,8
8139,efb42298,8
8140,efbaeda6,1
8141,efbbc453,9
8142,efbe2efa,9
8143,efbfd084,8
8144,efc43861,8
8145,efc7a54b,8
8146,efc8cdad,9
8147,efcf3465,8
8148,efdb2ee3,4
8149,efdf50ed,8
8150,efe2f801,8
8151,efeed634,9
8152,eff6482c,8
8153,effaca29,9
8154,f003a557,8
8155,f00884d1,8
8156,f0105dd8,9
8157,f0113922,8
8158,f016331a,6
8159,f01df1d3,8
8160,f02eb5b2,10
8161,f0335851,9
8162,f034ea7f,8
8163,f03651f4,9
8164,f03ca9d2,8
8165,f044715b,9
8166,f06699a9,11
8167,f06736d1,7
8168,f071cd25,8
8169,f0772f2a,8
8170,f08574ba,8
8171,f08e606b,8
8172,f0918ae0,8
8173,f099742b,8
8174,f09f3089,9
8175,f09fa6dc,8
8176,f0a28ec6,8
8177,f0a68545,8
8178,f0be8867,8
8179,f0cbb367,8
8180,f0d3d72b,9
8181,f0f862b8,8
8182,f1042c21,8
8183,f10967b6,8
8184,f10af197,8
8185,f112fcf1,8
8186,f114cb13,8
8187,f1150756,9
8188,f11ac7b6,1
8189,f11ecfea,7
8190,f12c67bb,8
8191,f1369860,8
8192,f151753a,7
8193,f1522664,8
8194,f155baaf,8
8195,f171c7e3,11
8196,f176b3eb,8
8197,f19b5fa2,8
8198,f19ea7b7,8
8199,f1a06eb1,8
8200,f1aacb81,9
8201,f1b40888,8
8202,f1baa9a3,10
8203,f1bbfd86,0
8204,f1d20beb,9
8205,f1d4aab6,8
8206,f1d755ca,8
8207,f1ded287,7
8208,f1e82114,10
8209,f1ef7ade,8
8210,f1fda14f,8
8211,f205e125,9
8212,f2072e7e,10
8213,f209a568,11
8214,f219fc49,8
8215,f22458ce,9
8216,f2264da7,9
8217,f2351802,8
8218,f2367e36,8
8219,f23f9600,9
8220,f24c04a6,8
8221,f251a001,9
8222,f2591902,0
8223,f266e39a,8
8224,f26a7aa8,10
8225,f26cfe93,8
8226,f272c144,0
8227,f273e275,8
8228,f2800d96,8
8229,f28924dc,8
8230,f29e10ee,8
8231,f2a37517,9
8232,f2ab195a,0
8233,f2ac5ea3,8
8234,f2ae7c68,8
8235,f2b8025c,10
8236,f2c4e032,2
8237,f2cc29d5,8
8238,f2d08ea3,8
8239,f2d6257e,9
8240,f2d7a8e0,9
8241,f2db00dd,8
8242,f2dd694a,8
8243,f2e12e05,8
8244,f2e15209,8
8245,f30802c2,10
8246,f30a6bdc,9
8247,f30b6dd3,8
8248,f31fc9a8,9
8249,f320e2e3,8
8250,f32495d5,9
8251,f330d81d,10
8252,f334d779,7
8253,f33f95d0,8
8254,f344028c,0
8255,f34567ab,8
8256,f358c5f6,10
8257,f35d1dbb,10
8258,f37e424d,8
8259,f38e2814,8
8260,f39d36d1,8
8261,f3ac4e8e,9
8262,f3acc9ed,8
8263,f3c74855,8
8264,f3d3d12e,9
8265,f3d40af0,8
8266,f3d52649,9
8267,f3d5dd5a,9
8268,f3d667c2,8
8269,f3dbe8d7,8
8270,f3e6a4a6,8
8271,f3e959c2,8
8272,f3eafc20,9
8273,f3ece2a5,9
8274,f3f3254e,8
8275,f3fb0390,11
8276,f3fcdc17,8
8277,f40c50cb,9
8278,f4125905,7
8279,f41894d9,11
8280,f41af028,8
8281,f42af1ea,10
8282,f42edd83,8
8283,f445ba9b,8
8284,f449dd86,8
8285,f44c75c0,8
8286,f457df2a,9
8287,f45e820f,5
8288,f46605d1,11
8289,f4767c5a,8
8290,f47a33e3,10
8291,f48b8f7c,9
8292,f4a17e04,9
8293,f4a212e3,10
8294,f4a9be0b,9
8295,f4c11dc6,8
8296,f4cdf377,9
8297,f4d89d4a,7
8298,f4e11e4a,8
8299,f4e1f90f,8
8300,f4e7d700,8
8301,f4f55bab,9
8302,f4f8b74a,9
8303,f4fa9eca,11
8304,f506b255,8
8305,f5077b99,8
8306,f5157625,8
8307,f51dda0e,9
8308,f5279346,8
8309,f527a990,11
8310,f52c3a8e,8
8311,f5315f7a,8
8312,f539fe87,10
8313,f54326cf,9
8314,f5487cff,9
8315,f54913e7,9
8316,f55b59bc,8
8317,f5697e0c,11
8318,f5721d97,8
8319,f572e37f,10
8320,f579f6be,8
8321,f588ade5,8
8322,f58bdf95,8
8323,f58cf8e9,8
8324,f5963a00,9
8325,f59749b1,9
8326,f597a8b1,0
8327,f599a44f,8
8328,f5a17191,8
8329,f5a4ad25,9
8330,f5a76fcb,9
8331,f5a834c7,8
8332,f5aae3d7,8
8333,f5ae1797,8
8334,f5b78357,9
8335,f5c0b165,9
8336,f5c5ab4a,9
8337,f5caa467,8
8338,f5cb663c,11
8339,f5d88b97,9
8340,f5d934ef,7
8341,f5e3257b,8
8342,f5eae812,9
8343,f5f8cffe,5
8344,f5ff73a9,8
8345,f60082f5,8
8346,f60b9282,0
8347,f60fb023,8
8348,f6127564,8
8349,f619448a,7
8350,f6250b9b,8
8351,f6398bfb,11
8352,f63ecfda,9
8353,f6652557,9
8354,f666a77d,6
8355,f6678ffd,9
8356,f66ae7f0,9
8357,f67638c7,9
8358,f67639e7,11
8359,f678cfaf,8
8360,f680f6b5,0
8361,f6a5b8ff,8
8362,f6ad3330,8
8363,f6af776d,8
8364,f6b573b3,8
8365,f6b64e7f,8
8366,f6c18ad0,1
8367,f6c908ee,9
8368,f6c9ff13,8
8369,f6cb64f9,0
8370,f6d4fbe2,9
8371,f6e46975,9
8372,f6ec5176,8
8373,f6f138c0,9
8374,f6fbdff1,8
8375,f6fc090f,8
8376,f70059c3,8
8377,f704710a,10
8378,f707aaad,7
8379,f7084b88,8
8380,f718efc7,9
8381,f719316c,8
8382,f72870cc,8
8383,f72c6025,9
8384,f73b9af3,0
8385,f7442ee3,8
8386,f74f7080,8
8387,f753f402,9
8388,f7566d5e,7
8389,f759abdc,7
8390,f75b7d1e,5
8391,f75f7f00,4
8392,f773ea86,6
8393,f775fe5e,7
8394,f7776e75,10
8395,f77ac2f5,7
8396,f77c4b52,10
8397,f786b817,7
8398,f7a0ab09,8
8399,f7ab191d,7
8400,f7acb2ac,8
8401,f7ad57c5,7
8402,f7aebe5b,8
8403,f7b0625e,8
8404,f7b23c21,8
8405,f7c34336,8
8406,f7c91c61,8
8407,f7e9cf70,8
8408,f7ed3273,7
8409,f7ee75e3,9
8410,f7f3e6e5,8
8411,f7f447cc,8
8412,f7f98481,7
8413,f7fcd82b,8
8414,f807f688,8
8415,f80ea279,8
8416,f814c1da,8
8417,f8170612,8
8418,f819aa80,8
8419,f822769e,0
8420,f824d7f4,9
8421,f827c209,8
8422,f8396033,8
8423,f83f9529,8
8424,f845b38e,8
8425,f851320e,8
8426,f85aa7af,9
8427,f8695758,8
8428,f872f23c,8
8429,f874863e,8
8430,f87ab849,9
8431,f8843171,11
8432,f88436e6,9
8433,f8851c3e,8
8434,f8889455,9
8435,f88d63e1,10
8436,f896cb2a,8
8437,f8a5bbb2,8
8438,f8ae4b99,8
8439,f8b1eefd,8
8440,f8b45c5c,10
8441,f8b949a2,9
8442,f8c53b5b,8
8443,f8ca9290,8
8444,f8cf7447,8
8445,f8e3a0f6,8
8446,f8e78ab4,9
8447,f8e8a02c,9
8448,f8eb5691,0
8449,f8f2eb7d,10
8450,f8f4035b,9
8451,f8fd824a,7
8452,f9008ad8,8
8453,f90477a3,9
8454,f90e1f83,8
8455,f913947b,8
8456,f91deed4,8
8457,f9247436,8
8458,f9259a3a,8
8459,f92b340d,10
8460,f92b77f2,8
8461,f9311eea,8
8462,f935edee,8
8463,f9371647,8
8464,f94c8819,8
8465,f952c1ed,1
8466,f95425dd,8
8467,f957c4c8,10
8468,f95f25da,0
8469,f961e34f,9
8470,f965b51d,9
8471,f96c68c0,9
8472,f978421d,10
8473,f97c10d3,8
8474,f97e635e,8
8475,f984480b,8
8476,f986f204,10
8477,f98760ce,4
8478,f98b976c,11
8479,f991467d,6
8480,f9916c74,9
8481,f9953615,9
8482,f9958e35,9
8483,f996a94d,8
8484,f9a2cf41,8
8485,f9a5b230,8
8486,f9b252a3,0
8487,f9b3bc75,8
8488,f9bb7806,10
8489,f9bc22c4,11
8490,f9c86e28,8
8491,f9c88e9f,8
8492,f9d306f5,9
8493,f9f5b83a,6
8494,f9f90fd2,8
8495,f9fbb74e,8
8496,f9fcac02,9
8497,fa03045a,10
8498,fa032422,8
8499,fa0d32ab,9
8500,fa0ebf42,8
8501,fa1032fd,8
8502,fa1fad26,8
8503,fa260a65,8
8504,fa341f98,8
8505,fa4069d1,8
8506,fa485ab8,7
8507,fa4c1faf,8
8508,fa516232,8
8509,fa7a08c2,8
8510,fa9e3c87,8
8511,faa04434,9
8512,faa06233,8
8513,faa0f176,9
8514,faa49565,9
8515,faac5c27,8
8516,faadaea0,8
8517,fab1f4d9,8
8518,fab3b88c,8
8519,fab8e39b,8
8520,fabc8ef0,10
8521,fac4f366,10
8522,facb75be,8
8523,fad2cddd,8
8524,fad3607c,8
8525,fae11d24,9
8526,fae22136,9
8527,faf31633,9
8528,faf8882a,8
8529,faf8eec4,9
8530,fb0d047c,10
8531,fb0dfc68,8
8532,fb0e148d,10
8533,fb110c09,8
8534,fb163598,8
8535,fb28f8d9,8
8536,fb2a5605,8
8537,fb305581,9
8538,fb3112ed,8
8539,fb439383,9
8540,fb44b86b,0
8541,fb48851a,7
8542,fb53693e,8
8543,fb573d38,9
8544,fb604ad7,9
8545,fb6a1a8d,8
8546,fb6dc486,8
8547,fb887854,9
8548,fb89062f,9
8549,fb90331f,8
8550,fb910b77,9
8551,fb99942c,1
8552,fb99f942,8
8553,fba65d29,9
8554,fbb893bb,10
8555,fbcaab47,8
8556,fbe124bd,9
8557,fbe377fe,8
8558,fc062d42,9
8559,fc35cefc,9
8560,fc3d55bf,7
8561,fc3fa165,8
8562,fc3fb206,9
8563,fc450d9d,8
8564,fc4d4cd7,10
8565,fc4d675c,9
8566,fc5fdc7d,10
8567,fc7a74c1,9
8568,fc8239bf,9
8569,fc881bd3,8
8570,fc9562c5,8
8571,fcaf078f,5
8572,fcb0ced2,8
8573,fcb3a80d,9
8574,fcb936bb,9
8575,fcc2a3cd,9
8576,fcd38dbb,8
8577,fcd673fe,9
8578,fce419af,9
8579,fce58772,1
8580,fce9a65d,8
8581,fcf6e3f5,8
8582,fd0537e2,9
8583,fd064be4,8
8584,fd0818ba,9
8585,fd0cd2f7,8
8586,fd123df4,8
8587,fd27ed75,10
8588,fd294763,8
8589,fd2ffbfd,8
8590,fd3b3f2a,9
8591,fd44eca2,0
8592,fd58ad41,9
8593,fd5d6c58,9
8594,fd616b34,8
8595,fd61914d,8
8596,fd61d214,0
8597,fd744edc,8
8598,fd7a6c2d,8
8599,fd839d71,8
8600,fd851e90,8
8601,fd85f2e6,8
8602,fd88c21b,8
8603,fd9251d8,8
8604,fd97b7fc,8
8605,fd98d127,8
8606,fda4e0ba,8
8607,fdc05480,8
8608,fdc28e1d,8
8609,fdc5d575,8
8610,fdcef049,8
8611,fddb2592,4
8612,fddfde5b,8
8613,fde512a9,8
8614,fde5b7d5,8
8615,fdf6bc47,8
8616,fdfc7075,8
8617,fdfdb010,8
8618,fdfe471a,9
8619,fe1cfcf9,9
8620,fe2b9755,8
8621,fe31fd23,10
8622,fe32d74a,8
8623,fe36ba3f,5
8624,fe43f372,8
8625,fe44bc69,0
8626,fe5e23e9,10
8627,fe612dfd,8
8628,fe63f3c7,9
